type	time	src	dst	parent
0	78.7299	95	95	-1
0	78.7303	26	26	-1
0	78.7455	70	70	-1
2	78.7839	69	36
0	78.8031	22	22	-1
0	78.8115	78	78	-1
0	78.8124	78	34	4892
0	78.8186	90	90	-1
0	78.8396	44	44	-1
0	78.8653	8	62	4879
0	78.8694	95	24	4826
0	78.8713	1	1	-1
0	78.8796	72	72	-1
0	78.8837	21	21	-1
0	78.9018	64	64	-1
0	78.9475	8	8	-1
0	78.9494	61	61	-1
0	78.9906	78	68	4860
0	79.0129	34	34	-1
0	79.0283	40	40	-1
2	79.0535	78	68
0	79.0617	68	68	-1
0	79.0668	64	86	4792
0	79.0726	90	90	-1
0	79.0752	61	61	-1
0	79.088	26	47	4925
0	79.1385	66	66	-1
0	79.1408	55	55	-1
0	79.1623	58	84	4887
0	79.1863	53	53	-1
0	79.1936	75	75	-1
0	79.2086	37	37	-1
0	79.2205	27	27	-1
0	79.2325	69	55	4607
0	79.2391	18	18	-1
0	79.2547	6	6	-1
0	79.2693	82	82	-1
0	79.2858	88	88	-1
0	79.3082	44	53	4856
0	79.3182	42	47	4912
0	79.3274	39	39	-1
0	79.3515	44	44	-1
0	79.3552	28	28	-1
0	79.3594	79	19	4930
2	79.3625	41	10
0	79.3866	58	7	4887
0	79.3901	17	17	-1
0	79.396	18	31	4967
0	79.434	25	25	-1
0	79.4349	8	62	4949
0	79.4422	19	19	-1
0	79.4589	58	84	4977
0	79.4614	48	48	-1
0	79.4639	17	17	-1
0	79.4733	6	74	4968
0	79.4848	32	32	-1
0	79.4856	12	12	-1
0	79.4869	18	18	-1
0	79.4876	9	80	4918
0	79.5101	18	6	4967
0	79.511	96	96	-1
0	79.5147	18	24	4967
0	79.5242	66	66	-1
0	79.5282	91	91	-1
0	79.5525	72	72	-1
0	79.5591	59	59	-1
0	79.5864	98	98	-1
0	79.5866	37	76	4964
0	79.5881	6	74	4839
0	79.5958	18	60	4967
0	79.623	74	74	-1
0	79.6257	80	80	-1
0	79.6333	42	47	4640
0	79.6443	43	43	-1
0	79.6562	19	19	-1
0	79.6738	37	26	4964
0	79.6916	55	55	-1
0	79.6975	11	11	-1
0	79.6994	30	30	-1
0	79.7275	18	31	4989
2	79.7334	87	45
0	79.7347	44	97	4942
0	79.7436	30	8	5010
0	79.7584	55	85	4960
0	79.7696	44	44	-1
2	79.7704	18	74
0	79.8138	17	17	-1
0	79.8145	63	63	-1
0	79.8214	83	83	-1
0	79.8273	18	6	4989
0	79.8287	93	93	-1
0	79.8405	93	48	5020
0	79.8467	28	28	-1
0	79.8634	85	85	-1
0	79.8813	29	29	-1
0	79.8928	26	26	-1
0	79.8944	51	51	-1
0	79.8975	22	86	4884
0	79.8984	9	9	-1
0	79.8992	10	10	-1
0	79.9412	92	92	-1
0	79.9453	14	14	-1
0	79.9478	75	25	4963
0	79.9551	66	66	-1
0	79.9812	8	8	-1
0	79.9842	27	55	4965
0	80.007	23	23	-1
0	80.0102	34	34	-1
0	80.0243	6	6	-1
0	80.0291	93	63	4859
0	80.0301	41	41	-1
0	80.0485	81	70	4758
0	80.0663	29	31	5024
0	80.0855	41	63	5040
0	80.0859	32	32	-1
0	80.0943	35	6	4865
0	80.0952	35	13	5045
0	80.1025	37	93	4964
0	80.1169	28	28	-1
0	80.1205	23	25	4920
0	80.1885	23	48	5036
0	80.2404	70	70	-1
0	80.2455	99	99	-1
0	80.2456	18	13	4991
0	80.2502	61	61	-1
0	80.2555	91	91	-1
0	80.2755	93	63	4914
0	80.2956	99	99	-1
0	80.3174	24	24	-1
0	80.3315	20	20	-1
0	80.338	7	7	-1
0	80.3737	73	5	4845
0	80.376	97	97	-1
0	80.3874	13	13	-1
0	80.395	84	84	-1
0	80.4158	2	2	-1
0	80.4211	44	53	5015
0	80.4349	4	4	-1
0	80.4808	19	19	-1
0	80.501	52	52	-1
0	80.5038	49	49	-1
0	80.5107	18	31	5019
0	80.5251	31	31	-1
0	80.5339	58	84	4840
0	80.5425	41	51	5040
0	80.5439	26	26	-1
0	80.5572	62	62	-1
0	80.5767	51	51	-1
0	80.5893	35	35	-1
0	80.5899	81	81	-1
0	80.6179	24	24	-1
0	80.6337	22	31	4938
0	80.6466	13	13	-1
0	80.6546	34	68	5037
0	80.6673	35	13	5078
0	80.6701	68	68	-1
0	80.6735	6	24	5038
0	80.6856	27	27	-1
0	80.691	45	45	-1
0	80.7084	96	96	-1
0	80.7157	73	53	5061
0	80.7183	28	28	-1
0	80.7233	61	61	-1
0	80.7303	82	82	-1
0	80.7358	56	56	-1
0	80.7366	6	6	-1
0	80.7411	53	53	-1
0	80.7444	42	42	-1
0	80.751	88	63	4970
0	80.7868	19	19	-1
0	80.8004	27	85	4965
0	80.8097	24	24	-1
0	80.81	64	64	-1
0	80.8363	5	5	-1
0	80.837	21	21	-1
0	80.8964	47	47	-1
0	80.9162	64	86	5102
0	80.9221	42	66	5097
0	80.9223	28	28	-1
0	80.9295	18	31	5053
0	80.9472	44	44	-1
0	80.9635	81	70	5079
0	80.9707	71	71	-1
0	80.9843	35	24	5078
0	81.0319	94	94	-1
0	81.0376	14	14	-1
0	81.0502	69	85	4966
0	81.0868	99	1	5057
0	81.099	22	22	-1
0	81.1058	51	59	5077
0	81.1478	41	41	-1
0	81.1719	2	2	-1
0	81.1734	17	17	-1
0	81.1777	42	47	5097
0	81.1956	20	20	-1
0	81.2093	18	18	-1
0	81.2278	54	54	-1
0	81.2347	44	53	5110
0	81.2387	18	31	5125
0	81.2393	54	54	-1
0	81.2436	46	46	-1
0	81.2592	97	62	5062
0	81.2748	71	16	5112
2	81.2978	73	53
0	81.2997	35	6	5078
0	81.3047	83	83	-1
0	81.3175	34	68	4952
0	81.3271	51	51	-1
0	81.345	51	10	5119
0	81.3479	54	66	5129
0	81.3518	58	58	-1
0	81.3812	52	52	-1
0	81.3872	68	68	-1
0	81.397	31	31	-1
0	81.398	31	31	-1
0	81.4093	18	60	5125
0	81.416	10	10	-1
0	81.4399	37	37	-1
0	81.4481	9	80	5028
0	81.459	74	74	-1
0	81.4719	48	48	-1
0	81.4758	31	31	-1
0	81.4793	66	66	-1
0	81.4946	37	93	5146
0	81.5087	44	62	5015
0	81.5321	72	98	4946
0	81.5505	44	44	-1
0	81.5532	41	10	5120
0	81.5595	7	7	-1
0	81.5608	9	9	-1
0	81.5631	56	56	-1
0	81.5637	15	15	-1
0	81.5877	5	53	5103
0	81.6376	44	97	5110
0	81.6473	48	48	-1
0	81.6608	90	90	-1
0	81.6667	99	99	-1
0	81.6725	61	61	-1
0	81.6823	94	63	5114
0	81.7127	28	28	-1
0	81.7137	99	31	5165
0	81.7258	9	80	5158
0	81.7288	97	97	-1
0	81.7372	0	0	-1
0	81.7467	41	51	5120
0	81.769	9	9	-1
0	81.7719	94	94	-1
0	81.7891	36	36	-1
0	81.7915	52	91	5140
0	81.8006	29	29	-1
0	81.8231	44	62	5110
0	81.8308	4	4	-1
0	81.8324	99	1	5165
0	81.8368	29	15	5178
0	81.8618	33	33	-1
0	81.8741	38	38	-1
0	81.8884	37	63	5152
0	81.8916	52	52	-1
0	81.8956	51	51	-1
0	81.9086	55	55	-1
0	81.9166	68	68	-1
0	81.9181	72	72	-1
0	81.9218	79	79	-1
0	81.9402	35	35	-1
0	81.941	41	59	5120
0	81.9573	59	59	-1
0	81.9598	65	65	-1
2	81.9732	91	13
0	81.9744	55	55	-1
0	81.9812	56	19	4668
0	81.9849	33	47	5183
0	82.0369	40	40	-1
0	82.0722	35	74	5133
0	82.0741	46	46	-1
0	82.0767	24	24	-1
0	82.0917	18	6	5125
0	82.0947	54	54	-1
0	82.1101	43	43	-1
0	82.1152	54	66	5126
0	82.129	49	49	-1
0	82.1477	64	64	-1
0	82.1551	29	29	-1
0	82.1554	23	23	-1
0	82.1572	17	17	-1
0	82.165	44	44	-1
0	82.1688	16	16	-1
0	82.1837	48	48	-1
0	82.1962	44	97	4974
0	82.2018	44	53	5212
0	82.202	74	74	-1
0	82.2385	66	66	-1
0	82.244	41	10	5193
0	82.2676	55	55	-1
0	82.285	81	81	-1
0	82.285	64	64	-1
0	82.2904	58	58	-1
0	82.2923	58	58	-1
0	82.2995	18	6	4870
0	82.3123	78	78	-1
0	82.3155	37	94	5146
0	82.3198	0	32	5172
0	82.323	55	85	5188
0	82.3478	30	30	-1
0	82.3562	86	86	-1
0	82.3619	37	63	5146
0	82.375	80	80	-1
0	82.3881	54	31	5129
0	82.4097	18	13	5225
0	82.4169	38	38	-1
0	82.4309	37	47	5146
0	82.4396	58	84	5223
0	82.4437	37	93	5227
0	82.444	71	71	-1
0	82.4518	74	74	-1
0	82.4637	7	7	-1
0	82.4735	86	86	-1
0	82.4796	11	11	-1
0	82.5064	27	27	-1
0	82.5093	38	8	5236
0	82.5286	27	27	-1
0	82.535	19	19	-1
0	82.5888	66	66	-1
0	82.5906	23	48	5210
0	82.6222	87	87	-1
0	82.6262	87	45	5251
0	82.6395	56	15	5159
0	82.645	37	63	5227
0	82.6539	96	96	-1
0	82.6794	79	19	5191
0	82.6829	8	8	-1
0	82.6918	42	42	-1
0	82.7068	3	3	-1
0	82.7114	30	62	5230
0	82.7119	33	33	-1
0	82.7164	94	94	-1
0	82.7294	94	63	5175
0	82.7336	57	57	-1
0	82.7342	62	62	-1
0	82.7423	22	31	5118
2	82.75	18	13
0	82.7891	99	66	5165
0	82.7954	66	66	-1
0	82.8075	96	70	5255
0	82.8238	78	68	5226
0	82.8271	47	47	-1
0	82.8271	18	24	5225
0	82.8429	44	97	5015
0	82.8462	18	74	5053
0	82.8504	18	31	5144
0	82.8613	18	31	5235
0	82.8822	58	84	5224
0	82.8839	42	70	5258
0	82.8889	86	86	-1
0	82.9119	4	4	-1
0	82.9228	48	48	-1
0	82.9299	77	77	-1
0	82.9329	18	74	5225
0	82.9434	5	5	-1
0	82.9609	15	15	-1
0	82.976	60	60	-1
0	82.9972	56	15	5197
0	83.0116	27	55	5245
0	83.0128	56	56	-1
0	83.0167	30	30	-1
0	83.0411	91	91	-1
0	83.0602	64	86	5222
0	83.0679	54	54	-1
0	83.079	39	39	-1
0	83.08	29	31	5209
0	83.0879	54	86	5126
0	83.0938	81	26	5221
0	83.0955	99	99	-1
0	83.1068	8	8	-1
0	83.1082	99	66	5298
0	83.1385	18	24	5125
0	83.1598	81	81	-1
0	83.1622	6	6	-1
0	83.1663	83	83	-1
0	83.174	3	3	-1
0	83.1742	83	83	-1
0	83.1919	97	97	-1
0	83.2	75	75	-1
0	83.2075	7	84	5242
0	83.2128	69	69	-1
0	83.2181	6	6	-1
0	83.2357	14	14	-1
0	83.2653	56	79	5289
0	83.267	72	72	-1
0	83.2717	56	56	-1
0	83.2742	18	24	5203
0	83.2823	78	78	-1
0	83.2846	57	48	5264
0	83.2869	77	77	-1
0	83.2968	30	38	5290
0	83.2974	93	93	-1
0	83.2986	72	72	-1
0	83.3083	13	13	-1
0	83.3126	44	62	5273
0	83.3148	32	32	-1
0	83.3165	6	31	5311
0	83.319	81	47	5297
0	83.3224	18	18	-1
0	83.3224	30	30	-1
0	83.3263	16	16	-1
0	83.3377	46	46	-1
2	83.339	23	58
0	83.3615	69	55	5310
0	83.3704	12	12	-1
0	83.3744	51	59	5187
0	83.3854	90	90	-1
0	83.3922	56	19	5315
0	83.3945	18	31	5328
0	83.4055	60	60	-1
0	83.4119	56	15	5315
0	83.4399	60	31	5286
0	83.4543	75	25	5308
0	83.4576	38	62	5246
0	83.4576	58	58	-1
0	83.4912	9	80	5174
0	83.4919	58	84	5343
0	83.497	41	10	5173
0	83.5159	18	18	-1
0	83.5204	23	25	5210
0	83.5419	38	62	5236
0	83.5426	74	74	-1
0	83.5658	83	83	-1
0	83.5675	5	5	-1
0	83.5693	60	74	5286
0	83.5911	98	98	-1
0	83.5955	58	58	-1
0	83.598	35	35	-1
0	83.6089	73	73	-1
0	83.6173	67	67	-1
0	83.6177	48	48	-1
0	83.619	37	63	5239
0	83.6211	51	10	5334
0	83.6372	64	64	-1
0	83.6384	35	6	5356
0	83.6442	35	24	5356
0	83.6482	94	93	5114
0	83.6564	10	10	-1
0	83.6974	60	60	-1
0	83.6984	55	85	5220
0	83.7059	99	66	5052
0	83.7282	69	36	5310
0	83.7304	42	42	-1
0	83.7308	3	3	-1
0	83.7437	30	62	5329
0	83.7466	89	89	-1
0	83.7673	50	50	-1
0	83.782	18	74	5347
0	83.7823	68	68	-1
0	83.7892	46	46	-1
0	83.7906	18	74	5328
0	83.7981	19	19	-1
0	83.8048	58	7	5224
0	83.805	44	53	4942
0	83.8275	67	67	-1
0	83.8346	94	94	-1
0	83.8355	91	91	-1
0	83.8435	39	39	-1
0	83.8613	58	7	5343
0	83.8664	67	74	5358
0	83.8776	42	49	5097
0	83.8832	68	68	-1
0	83.8933	94	63	5365
0	83.9011	6	6	-1
0	83.9225	30	8	5290
0	83.9294	1	1	-1
0	83.9525	61	61	-1
0	83.9766	42	66	5389
0	83.98	2	2	-1
0	83.9828	94	94	-1
0	84.0064	51	51	-1
0	84.0078	90	90	-1
0	84.0134	30	8	5230
0	84.0211	3	3	-1
0	84.031	44	62	5155
0	84.0373	66	66	-1
0	84.0401	35	31	5078
0	84.08	51	51	-1
0	84.0958	87	87	-1
0	84.1204	77	77	-1
0	84.1218	94	94	-1
0	84.1345	67	50	5383
0	84.1373	9	9	-1
0	84.1419	6	13	5392
0	84.1512	19	19	-1
0	84.1531	93	48	4914
0	84.1739	93	93	-1
0	84.1763	87	71	5407
0	84.1808	94	63	5384
0	84.2355	9	80	5411
0	84.2368	6	31	5303
0	84.2458	9	9	-1
0	84.2517	19	15	5380
0	84.2576	60	6	5338
0	84.2647	30	8	5329
0	84.28	28	28	-1
0	84.3003	49	49	-1
0	84.3053	61	61	-1
0	84.3207	11	11	-1
0	84.3276	13	13	-1
0	84.3408	23	23	-1
0	84.3574	78	34	5317
0	84.3618	93	63	5415
0	84.3744	58	84	5381
0	84.3757	44	44	-1
0	84.3864	58	7	5223
0	84.4047	63	63	-1
0	84.4128	45	45	-1
0	84.4205	18	5	5347
0	84.4357	4	4	-1
0	84.458	61	61	-1
0	84.4718	41	41	-1
0	84.4755	44	44	-1
0	84.4986	51	59	5406
0	84.5064	72	55	5314
2	84.5444	83	14
0	84.5713	73	73	-1
0	84.5718	39	39	-1
0	84.5759	6	31	5392
0	84.5872	94	93	5409
0	84.6098	86	86	-1
0	84.6138	72	98	5314
0	84.6199	6	24	5392
0	84.6305	64	86	5362
0	84.6309	34	34	-1
0	84.6508	36	36	-1
0	84.6543	94	48	5365
0	84.6798	46	46	-1
0	84.6934	30	30	-1
0	84.7023	27	85	5288
0	84.7064	71	71	-1
0	84.7133	44	62	5215
0	84.714	75	75	-1
0	84.765	41	41	-1
0	84.7748	5	53	5352
0	84.7876	92	92	-1
0	84.7986	55	55	-1
0	84.8063	64	64	-1
0	84.8324	23	25	5429
0	84.838	98	98	-1
0	84.8418	24	24	-1
0	84.8598	41	10	5461
0	84.8643	38	38	-1
0	84.8644	39	64	5386
0	84.8798	44	97	5212
0	84.8836	69	69	-1
0	84.8849	21	21	-1
0	84.8871	46	46	-1
0	84.8923	78	78	-1
0	84.8955	6	6	-1
0	84.9083	35	24	5192
0	84.923	65	65	-1
0	84.9545	9	80	5420
0	84.9708	28	28	-1
0	84.9715	14	14	-1
0	84.9778	50	50	-1
0	84.9937	41	41	-1
0	85.0205	71	16	5458
0	85.0252	9	9	-1
0	85.029	58	84	5355
0	85.0549	14	14	-1
0	85.0895	26	26	-1
0	85.09	77	91	5408
0	85.0938	23	23	-1
0	85.0967	36	36	-1
0	85.1017	6	74	5477
0	85.1066	41	41	-1
0	85.1098	13	31	5428
0	85.1205	6	13	5477
0	85.138	45	45	-1
0	85.1387	15	15	-1
0	85.1447	21	21	-1
0	85.1495	19	19	-1
0	85.1514	6	31	5496
0	85.154	19	15	5500
0	85.1635	82	82	-1
0	85.1694	77	13	5490
0	85.1851	6	74	5311
0	85.1955	72	55	5322
0	85.2277	57	57	-1
0	85.26	54	54	-1
0	85.261	37	37	-1
0	85.2874	41	51	5461
0	85.2877	30	62	5423
0	85.2916	41	63	5494
0	85.2992	91	13	5385
0	85.3377	73	5	5357
0	85.3524	24	24	-1
0	85.3774	4	83	5438
0	85.3823	94	63	5409
0	85.4493	23	58	5429
0	85.4566	15	15	-1
0	85.4857	5	5	-1
0	85.5513	21	21	-1
0	85.5557	55	85	5196
0	85.563	89	89	-1
0	85.5713	17	17	-1
0	85.5782	84	84	-1
0	85.6489	41	59	5510
0	85.6734	33	33	-1
0	85.6738	64	64	-1
0	85.6865	41	41	-1
0	85.7114	54	22	5508
0	85.7174	61	61	-1
0	85.7817	18	18	-1
0	85.783	24	24	-1
0	85.7911	86	86	-1
0	85.8032	9	9	-1
0	85.8312	66	66	-1
0	85.8552	90	90	-1
0	85.8605	77	77	-1
0	85.8626	18	13	5532
0	85.8845	30	30	-1
0	85.8924	0	0	-1
0	85.9085	64	86	5465
0	85.9106	87	45	5407
0	85.923	46	46	-1
0	85.9238	94	48	5447
0	85.9383	18	24	5532
0	85.9389	18	31	5532
0	85.9854	65	65	-1
0	85.9909	37	26	5509
0	86.0095	1	1	-1
0	86.0147	20	20	-1
0	86.0207	23	7	5518
0	86.0246	37	76	5509
0	86.0269	14	87	5482
0	86.031	17	17	-1
0	86.0312	14	71	5554
0	86.0502	37	63	5509
0	86.0545	35	35	-1
0	86.0589	90	90	-1
0	86.073	40	40	-1
0	86.0779	6	6	-1
0	86.084	76	76	-1
0	86.0867	13	74	5428
0	86.0935	69	85	5473
0	86.0993	5	5	-1
0	86.1052	6	74	5412
0	86.1117	60	6	5367
0	86.131	18	74	5539
0	86.1328	87	53	5251
0	86.1669	0	91	5541
0	86.1738	41	59	5484
2	86.1747	14	71
0	86.191	8	8	-1
0	86.2018	18	60	5532
0	86.2043	61	61	-1
0	86.2058	32	32	-1
0	86.2194	24	24	-1
0	86.2371	41	59	5529
0	86.2495	57	57	-1
0	86.2498	77	77	-1
0	86.2655	95	95	-1
0	86.273	32	32	-1
0	86.28	73	73	-1
0	86.2851	23	58	5491
0	86.288	9	9	-1
0	86.2929	41	10	5526
0	86.31	35	35	-1
0	86.3113	41	51	5494
0	86.3331	71	71	-1
0	86.3411	98	98	-1
0	86.347	22	22	-1
0	86.3626	67	67	-1
0	86.3813	20	20	-1
0	86.3828	6	24	5561
0	86.4041	38	62	5470
0	86.4271	18	60	5347
0	86.4305	6	13	5311
0	86.4379	35	74	5586
0	86.4384	93	93	-1
0	86.4688	41	10	5577
0	86.487	34	34	-1
0	86.4897	93	63	5598
0	86.4969	35	60	5586
0	86.5006	78	68	5430
0	86.5155	21	21	-1
0	86.5396	45	45	-1
2	86.5421	23	7
0	86.5795	58	58	-1
0	86.5976	79	79	-1
0	86.6482	41	51	5529
0	86.665	92	92	-1
0	86.675	57	48	5578
0	86.6944	30	8	5540
0	86.7005	8	8	-1
0	86.7153	6	6	-1
0	86.7364	83	83	-1
0	86.7489	92	92	-1
0	86.7808	55	85	5464
0	86.7972	57	57	-1
0	86.8325	40	40	-1
0	86.8557	69	69	-1
0	86.886	58	7	5606
0	86.8935	89	89	-1
0	86.8939	88	88	-1
0	86.9229	30	62	5456
0	86.9254	29	29	-1
0	86.9443	31	31	-1
0	86.9475	58	58	-1
0	86.953	68	68	-1
0	86.9632	88	63	5622
0	86.9635	5	53	5565
0	86.9701	8	62	5612
0	86.9913	69	69	-1
0	87.0025	41	41	-1
0	87.0053	73	15	5582
0	87.0077	38	38	-1
0	87.008	18	18	-1
0	87.0129	34	68	5452
0	87.0146	75	25	5460
0	87.0329	18	24	5635
0	87.0349	34	34	-1
0	87.0641	41	63	5632
0	87.065	32	32	-1
0	87.0762	22	31	5590
0	87.077	69	36	5619
0	87.0878	49	49	-1
0	87.0939	35	74	5602
0	87.0971	69	36	5631
0	87.1101	6	13	5613
0	87.1153	41	10	5494
0	87.1248	35	13	5586
0	87.1265	45	45	-1
0	87.1373	64	64	-1
0	87.1388	77	77	-1
0	87.1407	86	86	-1
0	87.1631	41	51	5632
0	87.1638	54	86	5293
0	87.1677	69	72	5619
0	87.1776	45	45	-1
0	87.1862	39	39	-1
0	87.1878	35	35	-1
0	87.194	5	5	-1
0	87.2091	10	10	-1
0	87.2255	78	78	-1
0	87.2305	18	6	5635
0	87.2502	18	13	5663
0	87.2533	18	74	5532
0	87.2574	98	98	-1
0	87.2791	8	8	-1
0	87.3014	29	29	-1
0	87.3087	8	8	-1
0	87.3165	83	83	-1
0	87.3175	24	24	-1
0	87.3284	41	59	5587
0	87.3443	83	83	-1
0	87.3454	82	82	-1
0	87.3481	27	27	-1
0	87.3485	85	85	-1
0	87.3526	6	74	5647
0	87.3572	35	31	5558
0	87.3598	18	13	5595
0	87.384	96	96	-1
0	87.4063	6	31	5596
0	87.4416	8	8	-1
0	87.466	57	57	-1
0	87.4701	9	9	-1
0	87.471	77	91	5579
0	87.5099	18	31	5635
0	87.5156	85	85	-1
0	87.5353	53	53	-1
0	87.5397	44	44	-1
0	87.5402	2	2	-1
0	87.5428	44	53	5689
0	87.5482	73	53	5582
0	87.5544	8	8	-1
0	87.5574	41	59	5654
0	87.5829	94	94	-1
0	87.6226	9	80	5535
0	87.6331	17	17	-1
0	87.6538	53	53	-1
0	87.7253	34	34	-1
0	87.7282	34	68	5699
0	87.7479	81	70	5302
0	87.7757	73	5	5582
0	87.7925	75	75	-1
2	87.8077	37	40
0	87.8104	93	48	5598
0	87.8112	66	66	-1
0	87.827	13	13	-1
2	87.8336	37	5
0	87.8358	94	93	5695
0	87.8407	35	74	5659
0	87.865	13	31	5706
0	87.8671	66	66	-1
0	87.8736	87	87	-1
0	87.8817	81	81	-1
0	87.8862	61	61	-1
0	87.8874	41	10	5672
0	87.8953	49	49	-1
0	87.9286	18	31	5664
0	87.9466	6	74	5613
0	87.949	32	32	-1
0	87.9506	21	21	-1
0	87.9625	35	74	5356
0	87.9776	92	92	-1
0	87.9818	94	48	5695
0	87.9922	99	99	-1
0	87.9951	96	96	-1
0	88.0405	79	19	5607
0	88.0477	33	33	-1
0	88.0509	86	86	-1
0	88.0658	73	73	-1
0	88.0729	54	31	5508
0	88.0792	9	80	5584
0	88.1416	41	41	-1
0	88.1658	29	15	5668
0	88.1786	79	15	5725
0	88.1799	60	31	5567
0	88.201	73	5	5728
0	88.2209	39	39	-1
0	88.2426	2	2	-1
0	88.2455	73	53	5735
0	88.2617	14	14	-1
0	88.2634	23	23	-1
0	88.2653	18	24	5663
0	88.2731	70	70	-1
0	88.2884	34	68	5639
0	88.2997	41	41	-1
0	88.3086	55	55	-1
0	88.3337	81	81	-1
0	88.3674	26	26	-1
0	88.3684	70	70	-1
0	88.3838	62	62	-1
0	88.4116	22	22	-1
0	88.4197	44	62	5689
0	88.4203	77	31	5504
0	88.4288	73	53	5702
0	88.4483	95	95	-1
0	88.4801	14	14	-1
0	88.5204	14	71	5739
0	88.5605	51	51	-1
0	88.5657	83	14	5670
0	88.5701	74	74	-1
0	88.5955	35	31	5659
2	88.608	77	31
0	88.6214	18	74	5663
0	88.6372	26	26	-1
0	88.6533	6	6	-1
0	88.7004	15	15	-1
0	88.7025	61	61	-1
0	88.7252	45	45	-1
0	88.7286	71	71	-1
2	88.7395	1	84
0	88.7436	34	34	-1
0	88.7492	5	5	-1
0	88.7608	40	40	-1
0	88.7624	77	77	-1
0	88.7785	83	14	5614
0	88.7885	52	52	-1
0	88.7906	41	63	5744
0	88.7962	71	71	-1
0	88.808	5	53	5769
0	88.8492	81	81	-1
0	88.8493	63	63	-1
0	88.8772	6	74	5763
0	88.8887	2	2	-1
0	88.8971	39	64	5736
0	88.9296	7	7	-1
0	88.9479	5	5	-1
0	88.9725	21	21	-1
0	88.9825	91	91	-1
0	89.0102	22	86	5750
0	89.0354	37	37	-1
0	89.0376	46	46	-1
0	89.0397	91	91	-1
0	89.047	61	61	-1
0	89.0607	33	33	-1
0	89.08	29	29	-1
0	89.0813	78	78	-1
0	89.1171	30	30	-1
0	89.1617	53	53	-1
0	89.1852	54	54	-1
0	89.2337	29	15	5624
0	89.2373	10	10	-1
0	89.2383	11	11	-1
0	89.2498	92	92	-1
0	89.2627	29	29	-1
0	89.2654	93	93	-1
0	89.2893	30	30	-1
0	89.3135	72	72	-1
0	89.3278	71	16	5775
0	89.3374	49	49	-1
0	89.3609	6	24	5763
0	89.3814	18	31	5595
0	89.4176	13	13	-1
0	89.4213	13	74	5809
0	89.4312	36	36	-1
0	89.4538	93	93	-1
0	89.4611	33	47	5791
0	89.4822	50	50	-1
0	89.492	34	68	5768
0	89.4935	54	86	5796
0	89.515	72	55	5804
0	89.536	44	62	5441
0	89.5415	75	75	-1
0	89.5596	30	38	5794
0	89.5821	77	77	-1
0	89.5849	83	83	-1
0	89.6259	33	33	-1
0	89.6283	4	4	-1
0	89.6396	4	4	-1
0	89.6801	5	5	-1
0	89.6819	48	48	-1
0	89.7264	8	8	-1
0	89.7481	4	83	5824
0	89.7588	15	15	-1
2	89.7754	61	19
0	89.7991	30	8	5820
0	89.8056	29	15	5801
0	89.8125	74	74	-1
0	89.8216	4	14	5829
0	89.8292	81	70	5777
0	89.8305	40	40	-1
0	89.8381	37	26	5787
0	89.8421	29	31	5792
0	89.8459	18	6	5347
0	89.8979	5	5	-1
0	89.9391	18	31	5839
0	89.9423	18	13	5839
0	89.9497	83	14	5822
0	89.9602	18	31	5842
0	89.9673	47	47	-1
0	89.9675	29	29	-1
0	89.9717	57	57	-1
0	89.9753	18	31	5663
0	89.9804	4	87	5834
0	89.985	22	22	-1
0	89.99	67	50	5591
0	89.9975	37	47	5787
0	89.9999	70	70	-1
0	90.0174	81	26	5712
0	90.0333	71	71	-1
0	90.0353	71	16	5855
0	90.0354	11	11	-1
0	90.0394	83	87	5772
0	90.0395	15	15	-1
0	90.05	90	90	-1
0	90.0645	5	53	5840
0	90.0763	57	57	-1
0	90.095	52	52	-1
0	90.1003	3	3	-1
0	90.1131	83	71	5772
0	90.1196	81	26	5777
0	90.1378	17	17	-1
0	90.1506	30	30	-1
2	90.1823	4	14
0	90.1869	95	95	-1
0	90.1877	84	84	-1
0	90.1938	73	73	-1
0	90.2017	88	88	-1
0	90.2023	10	10	-1
0	90.2347	53	53	-1
0	90.2461	95	24	5869
0	90.2785	73	5	5871
0	90.2917	51	10	5757
0	90.3009	3	3	-1
0	90.3252	5	5	-1
0	90.3575	26	26	-1
0	90.3842	67	67	-1
0	90.4091	37	94	5787
0	90.4136	37	63	5882
0	90.4144	26	47	5880
0	90.451	28	28	-1
0	90.4753	62	62	-1
0	90.4963	14	14	-1
0	90.497	52	91	5773
0	90.5061	70	70	-1
0	90.5139	67	74	5881
0	90.5165	54	54	-1
0	90.5183	46	46	-1
0	90.5194	43	43	-1
0	90.5239	54	86	5891
0	90.5322	45	45	-1
0	90.5696	78	34	5793
0	90.6177	27	27	-1
0	90.64	63	63	-1
0	90.6594	5	53	5783
0	90.6634	0	0	-1
0	90.6662	30	30	-1
2	90.6835	88	66
0	90.698	25	25	-1
0	90.7053	97	97	-1
0	90.7064	76	76	-1
0	90.7078	75	75	-1
0	90.713	4	71	5849
0	90.7335	12	12	-1
0	90.7417	32	32	-1
0	90.7486	2	2	-1
0	90.7555	83	83	-1
0	90.7594	97	62	5903
0	90.7791	37	93	5882
0	90.7941	8	62	5669
0	90.7965	75	25	5905
0	90.8078	54	22	5891
0	90.8093	83	71	5843
0	90.8268	5	53	5879
2	90.8327	83	87
0	90.8344	41	41	-1
0	90.8573	92	92	-1
0	90.878	30	68	5901
0	90.8862	15	15	-1
0	90.9322	41	51	5918
0	90.939	97	97	-1
0	90.9421	63	63	-1
0	90.9464	4	4	-1
